Date,Confirmed,Recovered,Deaths,Region
2020-03-29T04:03:39.629Z,1,0,0,Актюбинская область
2020-03-29T04:03:39.629Z,3,0,0,Жамбылская область
2020-03-29T04:03:39.629Z,1,0,0,Павлодарская область
2020-03-29T04:03:39.629Z,1,0,0,Северо-Казахстанская область
2020-03-29T04:03:39.629Z,1,0,0,Мангистауская область
2020-03-29T04:03:39.629Z,2,0,0,Восточно-Казахстанская область
2020-03-29T04:03:39.629Z,0,0,0,Западно-Казахстанская область
2020-03-29T04:03:39.629Z,7,0,0,Карагандинская область
2020-03-29T04:03:39.629Z,0,0,0,Костанайская область
2020-03-29T04:03:39.629Z,1,0,0,Кызылординская область
2020-03-29T04:03:39.629Z,0,0,0,Туркестанская область
2020-03-29T05:03:48.771Z,229,18,1,Казахстан
2020-03-29T05:03:48.771Z,135,13,1,Нур-Султан
2020-03-29T05:03:48.771Z,60,5,0,Алматы
2020-03-29T05:03:48.771Z,2,0,0,Шымкент
2020-03-29T05:03:48.771Z,6,0,0,Акмолинская область
2020-03-29T05:03:48.771Z,4,0,0,Алматинская область
2020-03-29T05:03:48.771Z,5,0,0,Атырауская область
2020-03-29T05:03:48.771Z,1,0,0,Актюбинская область
2020-03-29T05:03:48.771Z,3,0,0,Жамбылская область
2020-03-29T05:03:48.771Z,1,0,0,Павлодарская область
2020-03-29T05:03:48.771Z,1,0,0,Северо-Казахстанская область
2020-03-29T05:03:48.771Z,1,0,0,Мангистауская область
2020-03-29T05:03:48.771Z,2,0,0,Восточно-Казахстанская область
2020-03-29T05:03:48.771Z,0,0,0,Западно-Казахстанская область
2020-03-29T05:03:48.771Z,7,0,0,Карагандинская область
2020-03-29T05:03:48.771Z,0,0,0,Костанайская область
2020-03-29T05:03:48.771Z,1,0,0,Кызылординская область
2020-03-29T05:03:48.771Z,0,0,0,Туркестанская область
2020-03-29T06:03:49.523Z,251,18,1,Казахстан
2020-03-29T06:03:49.523Z,151,13,1,Нур-Султан
2020-03-29T06:03:49.523Z,64,5,0,Алматы
2020-03-29T06:03:49.523Z,2,0,0,Шымкент
2020-03-29T06:03:49.523Z,6,0,0,Акмолинская область
2020-03-29T06:03:49.523Z,4,0,0,Алматинская область
2020-03-29T06:03:49.523Z,6,0,0,Атырауская область
2020-03-29T06:03:49.523Z,1,0,0,Актюбинская область
2020-03-29T06:03:49.523Z,3,0,0,Жамбылская область
2020-03-29T06:03:49.523Z,1,0,0,Павлодарская область
2020-03-29T06:03:49.523Z,1,0,0,Северо-Казахстанская область
2020-03-29T06:03:49.523Z,1,0,0,Мангистауская область
2020-03-29T06:03:49.523Z,2,0,0,Восточно-Казахстанская область
2020-03-29T06:03:49.523Z,0,0,0,Западно-Казахстанская область
2020-03-29T06:03:49.523Z,7,0,0,Карагандинская область
2020-03-29T06:03:49.523Z,0,0,0,Костанайская область
2020-03-29T06:03:49.523Z,2,0,0,Кызылординская область
2020-03-29T06:03:49.523Z,0,0,0,Туркестанская область
2020-03-29T07:03:53.450Z,251,18,1,Казахстан
2020-03-29T07:03:53.450Z,151,13,1,Нур-Султан
2020-03-29T07:03:53.450Z,64,5,0,Алматы
2020-03-29T07:03:53.450Z,2,0,0,Шымкент
2020-03-29T07:03:53.450Z,6,0,0,Акмолинская область
2020-03-29T07:03:53.450Z,4,0,0,Алматинская область
2020-03-29T07:03:53.450Z,6,0,0,Атырауская область
2020-03-29T07:03:53.450Z,1,0,0,Актюбинская область
2020-03-29T07:03:53.450Z,3,0,0,Жамбылская область
2020-03-29T07:03:53.450Z,1,0,0,Павлодарская область
2020-03-29T07:03:53.450Z,1,0,0,Северо-Казахстанская область
2020-03-29T07:03:53.450Z,1,0,0,Мангистауская область
2020-03-29T07:03:53.450Z,2,0,0,Восточно-Казахстанская область
2020-03-29T07:03:53.450Z,0,0,0,Западно-Казахстанская область
2020-03-29T07:03:53.450Z,7,0,0,Карагандинская область
2020-03-29T07:03:53.450Z,0,0,0,Костанайская область
2020-03-29T07:03:53.450Z,2,0,0,Кызылординская область
2020-03-29T07:03:53.450Z,0,0,0,Туркестанская область
2020-03-29T08:03:50.450Z,251,18,1,Казахстан
2020-03-29T08:03:50.450Z,151,13,1,Нур-Султан
2020-03-29T08:03:50.450Z,64,5,0,Алматы
2020-03-29T08:03:50.450Z,2,0,0,Шымкент
2020-03-29T08:03:50.450Z,6,0,0,Акмолинская область
2020-03-29T08:03:50.450Z,4,0,0,Алматинская область
2020-03-29T08:03:50.450Z,6,0,0,Атырауская область
2020-03-29T08:03:50.450Z,1,0,0,Актюбинская область
2020-03-29T08:03:50.450Z,3,0,0,Жамбылская область
2020-03-29T08:03:50.450Z,1,0,0,Павлодарская область
2020-03-29T08:03:50.450Z,1,0,0,Северо-Казахстанская область
2020-03-29T08:03:50.450Z,1,0,0,Мангистауская область
2020-03-29T08:03:50.450Z,2,0,0,Восточно-Казахстанская область
2020-03-29T08:03:50.450Z,0,0,0,Западно-Казахстанская область
2020-03-29T08:03:50.450Z,7,0,0,Карагандинская область
2020-03-29T08:03:50.450Z,0,0,0,Костанайская область
2020-03-29T08:03:50.450Z,2,0,0,Кызылординская область
2020-03-29T08:03:50.450Z,0,0,0,Туркестанская область
2020-03-29T09:03:51.737Z,265,18,1,Казахстан
2020-03-29T09:03:51.737Z,162,13,1,Нур-Султан
2020-03-29T09:03:51.737Z,67,5,0,Алматы
2020-03-29T09:03:51.737Z,2,0,0,Шымкент
2020-03-29T09:03:51.737Z,6,0,0,Акмолинская область
2020-03-29T09:03:51.737Z,4,0,0,Алматинская область
2020-03-29T09:03:51.737Z,6,0,0,Атырауская область
2020-03-29T09:03:51.737Z,1,0,0,Актюбинская область
2020-03-29T09:03:51.737Z,3,0,0,Жамбылская область
2020-03-29T09:03:51.737Z,1,0,0,Павлодарская область
2020-03-29T09:03:51.737Z,1,0,0,Северо-Казахстанская область
2020-03-29T09:03:51.737Z,1,0,0,Мангистауская область
2020-03-29T09:03:51.737Z,2,0,0,Восточно-Казахстанская область
2020-03-29T09:03:51.737Z,0,0,0,Западно-Казахстанская область
2020-03-29T09:03:51.737Z,7,0,0,Карагандинская область
2020-03-29T09:03:51.737Z,0,0,0,Костанайская область
2020-03-29T09:03:51.737Z,2,0,0,Кызылординская область
2020-03-29T09:03:51.737Z,0,0,0,Туркестанская область
2020-03-29T10:03:55.818Z,265,18,1,Казахстан
2020-03-29T10:03:55.818Z,162,13,1,Нур-Султан
2020-03-29T10:03:55.818Z,67,5,0,Алматы
2020-03-29T10:03:55.818Z,2,0,0,Шымкент
2020-03-29T10:03:55.818Z,6,0,0,Акмолинская область
2020-03-29T10:03:55.818Z,4,0,0,Алматинская область
2020-03-29T10:03:55.818Z,6,0,0,Атырауская область
2020-03-29T10:03:55.818Z,1,0,0,Актюбинская область
2020-03-29T10:03:55.818Z,3,0,0,Жамбылская область
2020-03-29T10:03:55.818Z,1,0,0,Павлодарская область
2020-03-29T10:03:55.818Z,1,0,0,Северо-Казахстанская область
2020-03-29T10:03:55.818Z,1,0,0,Мангистауская область
2020-03-29T10:03:55.818Z,2,0,0,Восточно-Казахстанская область
2020-03-29T10:03:55.818Z,0,0,0,Западно-Казахстанская область
2020-03-29T10:03:55.818Z,7,0,0,Карагандинская область
2020-03-29T10:03:55.818Z,0,0,0,Костанайская область
2020-03-29T10:03:55.818Z,2,0,0,Кызылординская область
2020-03-29T10:03:55.818Z,0,0,0,Туркестанская область
2020-03-29T11:03:43.671Z,267,18,1,Казахстан
2020-03-29T11:03:43.671Z,162,13,1,Нур-Султан
2020-03-29T11:03:43.671Z,67,5,0,Алматы
2020-03-29T11:03:43.671Z,2,0,0,Шымкент
2020-03-29T11:03:43.671Z,6,0,0,Акмолинская область
2020-03-29T11:03:43.671Z,4,0,0,Алматинская область
2020-03-29T11:03:43.671Z,6,0,0,Атырауская область
2020-03-29T11:03:43.671Z,1,0,0,Актюбинская область
2020-03-29T11:03:43.671Z,3,0,0,Жамбылская область
2020-03-29T11:03:43.671Z,1,0,0,Павлодарская область
2020-03-29T11:03:43.671Z,1,0,0,Северо-Казахстанская область
2020-03-29T11:03:43.671Z,1,0,0,Мангистауская область
2020-03-29T11:03:43.671Z,2,0,0,Восточно-Казахстанская область
2020-03-29T11:03:43.671Z,2,0,0,Западно-Казахстанская область
2020-03-29T11:03:43.671Z,7,0,0,Карагандинская область
2020-03-29T11:03:43.671Z,0,0,0,Костанайская область
2020-03-29T11:03:43.671Z,2,0,0,Кызылординская область
2020-03-29T11:03:43.671Z,0,0,0,Туркестанская область
2020-03-29T12:04:40.260Z,271,18,1,Казахстан
2020-03-29T12:04:40.260Z,166,13,1,Нур-Султан
2020-03-29T12:04:40.260Z,67,5,0,Алматы
2020-03-29T12:04:40.260Z,2,0,0,Шымкент
2020-03-29T12:04:40.260Z,6,0,0,Акмолинская область
2020-03-29T12:04:40.260Z,4,0,0,Алматинская область
2020-03-29T12:04:40.260Z,6,0,0,Атырауская область
2020-03-29T12:04:40.260Z,1,0,0,Актюбинская область
2020-03-29T12:04:40.260Z,3,0,0,Жамбылская область
2020-03-29T12:04:40.260Z,1,0,0,Павлодарская область
2020-03-29T12:04:40.260Z,1,0,0,Северо-Казахстанская область
2020-03-29T12:04:40.260Z,1,0,0,Мангистауская область
2020-03-29T12:04:40.260Z,2,0,0,Восточно-Казахстанская область
2020-03-29T12:04:40.260Z,2,0,0,Западно-Казахстанская область
2020-03-29T12:04:40.260Z,7,0,0,Карагандинская область
2020-03-29T12:04:40.260Z,0,0,0,Костанайская область
2020-03-29T12:04:40.260Z,2,0,0,Кызылординская область
2020-03-29T12:04:40.260Z,0,0,0,Туркестанская область
2020-03-29T13:03:49.387Z,271,18,1,Казахстан
2020-03-29T13:03:49.387Z,166,13,1,Нур-Султан
2020-03-29T13:03:49.387Z,67,5,0,Алматы
2020-03-29T13:03:49.387Z,2,0,0,Шымкент
2020-03-29T13:03:49.387Z,6,0,0,Акмолинская область
2020-03-29T13:03:49.387Z,4,0,0,Алматинская область
2020-03-29T13:03:49.387Z,6,0,0,Атырауская область
2020-03-29T13:03:49.387Z,1,0,0,Актюбинская область
2020-03-29T13:03:49.387Z,3,0,0,Жамбылская область
2020-03-29T13:03:49.387Z,1,0,0,Павлодарская область
2020-03-29T13:03:49.387Z,1,0,0,Северо-Казахстанская область
2020-03-29T13:03:49.387Z,1,0,0,Мангистауская область
2020-03-29T13:03:49.387Z,2,0,0,Восточно-Казахстанская область
2020-03-29T13:03:49.387Z,2,0,0,Западно-Казахстанская область
2020-03-29T13:03:49.387Z,7,0,0,Карагандинская область
2020-03-29T13:03:49.387Z,0,0,0,Костанайская область
2020-03-29T13:03:49.387Z,2,0,0,Кызылординская область
2020-03-29T13:03:49.387Z,0,0,0,Туркестанская область
2020-03-29T14:03:48.790Z,271,18,1,Казахстан
2020-03-29T14:03:48.790Z,166,13,1,Нур-Султан
2020-03-29T14:03:48.790Z,67,5,0,Алматы
2020-03-29T14:03:48.790Z,2,0,0,Шымкент
2020-03-29T14:03:48.790Z,6,0,0,Акмолинская область
2020-03-29T14:03:48.790Z,4,0,0,Алматинская область
2020-03-29T14:03:48.790Z,6,0,0,Атырауская область
2020-03-29T14:03:48.790Z,1,0,0,Актюбинская область
2020-03-29T14:03:48.790Z,3,0,0,Жамбылская область
2020-03-29T14:03:48.790Z,1,0,0,Павлодарская область
2020-03-29T14:03:48.790Z,1,0,0,Северо-Казахстанская область
2020-03-29T14:03:48.790Z,1,0,0,Мангистауская область
2020-03-29T14:03:48.790Z,2,0,0,Восточно-Казахстанская область
2020-03-29T14:03:48.790Z,2,0,0,Западно-Казахстанская область
2020-03-29T14:03:48.790Z,7,0,0,Карагандинская область
2020-03-29T14:03:48.790Z,0,0,0,Костанайская область
2020-03-29T14:03:48.790Z,2,0,0,Кызылординская область
2020-03-29T14:03:48.790Z,0,0,0,Туркестанская область
2020-03-29T15:03:45.455Z,271,18,1,Казахстан
2020-03-29T15:03:45.455Z,166,13,1,Нур-Султан
2020-03-29T15:03:45.455Z,67,5,0,Алматы
2020-03-29T15:03:45.455Z,2,0,0,Шымкент
2020-03-29T15:03:45.455Z,6,0,0,Акмолинская область
2020-03-29T15:03:45.455Z,4,0,0,Алматинская область
2020-03-29T15:03:45.455Z,6,0,0,Атырауская область
2020-03-29T15:03:45.455Z,1,0,0,Актюбинская область
2020-03-29T15:03:45.455Z,3,0,0,Жамбылская область
2020-03-29T15:03:45.455Z,1,0,0,Павлодарская область
2020-03-29T15:03:45.455Z,1,0,0,Северо-Казахстанская область
2020-03-29T15:03:45.455Z,1,0,0,Мангистауская область
2020-03-29T15:03:45.455Z,2,0,0,Восточно-Казахстанская область
2020-03-29T15:03:45.455Z,2,0,0,Западно-Казахстанская область
2020-03-29T15:03:45.455Z,7,0,0,Карагандинская область
2020-03-29T15:03:45.455Z,0,0,0,Костанайская область
2020-03-29T15:03:45.455Z,2,0,0,Кызылординская область
2020-03-29T15:03:45.455Z,0,0,0,Туркестанская область
2020-03-29T16:04:01.191Z,271,18,1,Казахстан
2020-03-29T16:04:01.191Z,166,13,1,Нур-Султан
2020-03-29T16:04:01.191Z,67,5,0,Алматы
2020-03-29T16:04:01.191Z,2,0,0,Шымкент
2020-03-29T16:04:01.191Z,6,0,0,Акмолинская область
2020-03-29T16:04:01.191Z,4,0,0,Алматинская область
2020-03-29T16:04:01.191Z,6,0,0,Атырауская область
2020-03-29T16:04:01.191Z,1,0,0,Актюбинская область
2020-03-29T16:04:01.191Z,3,0,0,Жамбылская область
2020-03-29T16:04:01.191Z,1,0,0,Павлодарская область
2020-03-29T16:04:01.191Z,1,0,0,Северо-Казахстанская область
2020-03-29T16:04:01.191Z,1,0,0,Мангистауская область
2020-03-29T16:04:01.191Z,2,0,0,Восточно-Казахстанская область
2020-03-29T16:04:01.191Z,2,0,0,Западно-Казахстанская область
2020-03-29T16:04:01.191Z,7,0,0,Карагандинская область
2020-03-29T16:04:01.191Z,0,0,0,Костанайская область
2020-03-29T16:04:01.191Z,2,0,0,Кызылординская область
2020-03-29T16:04:01.191Z,0,0,0,Туркестанская область
2020-03-29T17:03:51.918Z,271,20,1,Казахстан
2020-03-29T17:03:51.918Z,166,13,1,Нур-Султан
2020-03-29T17:03:51.918Z,67,7,0,Алматы
2020-03-29T17:03:51.918Z,2,0,0,Шымкент
2020-03-29T17:03:51.918Z,6,0,0,Акмолинская область
2020-03-29T17:03:51.918Z,4,0,0,Алматинская область
2020-03-29T17:03:51.918Z,6,0,0,Атырауская область
2020-03-29T17:03:51.918Z,1,0,0,Актюбинская область
2020-03-29T17:03:51.918Z,3,0,0,Жамбылская область
2020-03-29T17:03:51.918Z,1,0,0,Павлодарская область
2020-03-29T17:03:51.918Z,1,0,0,Северо-Казахстанская область
2020-03-29T17:03:51.918Z,1,0,0,Мангистауская область
2020-03-29T17:03:51.918Z,2,0,0,Восточно-Казахстанская область
2020-03-29T17:03:51.918Z,2,0,0,Западно-Казахстанская область
2020-03-29T17:03:51.918Z,7,0,0,Карагандинская область
2020-03-29T17:03:51.918Z,0,0,0,Костанайская область
2020-03-29T17:03:51.918Z,2,0,0,Кызылординская область
2020-03-29T17:03:51.918Z,0,0,0,Туркестанская область
2020-03-29T18:03:58.590Z,283,20,1,Казахстан
2020-03-29T18:03:58.590Z,167,13,1,Нур-Султан
2020-03-29T18:03:58.590Z,70,7,0,Алматы
2020-03-29T18:03:58.590Z,2,0,0,Шымкент
2020-03-29T18:03:58.590Z,6,0,0,Акмолинская область
2020-03-29T18:03:58.590Z,6,0,0,Алматинская область
2020-03-29T18:03:58.590Z,12,0,0,Атырауская область
2020-03-29T18:03:58.590Z,1,0,0,Актюбинская область
2020-03-29T18:03:58.590Z,3,0,0,Жамбылская область
2020-03-29T18:03:58.590Z,1,0,0,Павлодарская область
2020-03-29T18:03:58.590Z,1,0,0,Северо-Казахстанская область
2020-03-29T18:03:58.590Z,1,0,0,Мангистауская область
2020-03-29T18:03:58.590Z,2,0,0,Восточно-Казахстанская область
2020-03-29T18:03:58.590Z,2,0,0,Западно-Казахстанская область
2020-03-29T18:03:58.590Z,7,0,0,Карагандинская область
2020-03-29T18:03:58.590Z,0,0,0,Костанайская область
2020-03-29T18:03:58.590Z,2,0,0,Кызылординская область
2020-03-29T18:03:58.590Z,0,0,0,Туркестанская область
2020-03-29T19:04:24.830Z,284,20,1,Казахстан
2020-03-29T19:04:24.830Z,167,13,1,Нур-Султан
2020-03-29T19:04:24.830Z,70,7,0,Алматы
2020-03-29T19:04:24.830Z,2,0,0,Шымкент
2020-03-29T19:04:24.830Z,6,0,0,Акмолинская область
2020-03-29T19:04:24.830Z,6,0,0,Алматинская область
2020-03-29T19:04:24.830Z,12,0,0,Атырауская область
2020-03-29T19:04:24.830Z,2,0,0,Актюбинская область
2020-03-29T19:04:24.830Z,3,0,0,Жамбылская область
2020-03-29T19:04:24.830Z,1,0,0,Павлодарская область
2020-03-29T19:04:24.830Z,1,0,0,Северо-Казахстанская область
2020-03-29T19:04:24.830Z,1,0,0,Мангистауская область
2020-03-29T19:04:24.830Z,2,0,0,Восточно-Казахстанская область
2020-03-29T19:04:24.830Z,2,0,0,Западно-Казахстанская область
2020-03-29T19:04:24.830Z,7,0,0,Карагандинская область
2020-03-29T19:04:24.830Z,0,0,0,Костанайская область
2020-03-29T19:04:24.830Z,2,0,0,Кызылординская область
2020-03-29T19:04:24.830Z,0,0,0,Туркестанская область
2020-03-29T20:04:07.851Z,284,20,1,Казахстан
2020-03-29T20:04:07.851Z,167,13,1,Нур-Султан
2020-03-29T20:04:07.851Z,70,7,0,Алматы
2020-03-29T20:04:07.851Z,2,0,0,Шымкент
2020-03-29T20:04:07.851Z,6,0,0,Акмолинская область
2020-03-29T20:04:07.851Z,6,0,0,Алматинская область
2020-03-29T20:04:07.851Z,12,0,0,Атырауская область
2020-03-29T20:04:07.851Z,2,0,0,Актюбинская область
2020-03-29T20:04:07.851Z,3,0,0,Жамбылская область
2020-03-29T20:04:07.851Z,1,0,0,Павлодарская область
2020-03-29T20:04:07.851Z,1,0,0,Северо-Казахстанская область
2020-03-29T20:04:07.851Z,1,0,0,Мангистауская область
2020-03-29T20:04:07.851Z,2,0,0,Восточно-Казахстанская область
2020-03-29T20:04:07.851Z,2,0,0,Западно-Казахстанская область
2020-03-29T20:04:07.851Z,7,0,0,Карагандинская область
2020-03-29T20:04:07.851Z,0,0,0,Костанайская область
2020-03-29T20:04:07.851Z,2,0,0,Кызылординская область
2020-03-29T20:04:07.851Z,0,0,0,Туркестанская область
2020-03-29T21:03:41.742Z,284,20,1,Казахстан
2020-03-29T21:03:41.742Z,167,13,1,Нур-Султан
2020-03-29T21:03:41.742Z,70,7,0,Алматы
2020-03-29T21:03:41.742Z,2,0,0,Шымкент
2020-03-29T21:03:41.742Z,6,0,0,Акмолинская область
2020-03-29T21:03:41.742Z,6,0,0,Алматинская область
2020-03-29T21:03:41.742Z,12,0,0,Атырауская область
2020-03-29T21:03:41.742Z,2,0,0,Актюбинская область
2020-03-29T21:03:41.742Z,3,0,0,Жамбылская область
2020-03-29T21:03:41.742Z,1,0,0,Павлодарская область
2020-03-29T21:03:41.742Z,1,0,0,Северо-Казахстанская область
2020-03-29T21:03:41.742Z,1,0,0,Мангистауская область
2020-03-29T21:03:41.742Z,2,0,0,Восточно-Казахстанская область
2020-03-29T21:03:41.742Z,2,0,0,Западно-Казахстанская область
2020-03-29T21:03:41.742Z,7,0,0,Карагандинская область
2020-03-29T21:03:41.742Z,0,0,0,Костанайская область
2020-03-29T21:03:41.742Z,2,0,0,Кызылординская область
2020-03-29T21:03:41.742Z,0,0,0,Туркестанская область
2020-03-29T22:03:51.376Z,284,20,1,Казахстан
2020-03-29T22:03:51.376Z,167,13,1,Нур-Султан
2020-03-29T22:03:51.376Z,70,7,0,Алматы
2020-03-29T22:03:51.376Z,2,0,0,Шымкент
2020-03-29T22:03:51.376Z,6,0,0,Акмолинская область
2020-03-29T22:03:51.376Z,6,0,0,Алматинская область
2020-03-29T22:03:51.376Z,12,0,0,Атырауская область
2020-03-29T22:03:51.376Z,2,0,0,Актюбинская область
2020-03-29T22:03:51.376Z,3,0,0,Жамбылская область
2020-03-29T22:03:51.376Z,1,0,0,Павлодарская область
2020-03-29T22:03:51.376Z,1,0,0,Северо-Казахстанская область
2020-03-29T22:03:51.376Z,1,0,0,Мангистауская область
2020-03-29T22:03:51.376Z,2,0,0,Восточно-Казахстанская область
2020-03-29T22:03:51.376Z,2,0,0,Западно-Казахстанская область
2020-03-29T22:03:51.376Z,7,0,0,Карагандинская область
2020-03-29T22:03:51.376Z,0,0,0,Костанайская область
2020-03-29T22:03:51.376Z,2,0,0,Кызылординская область
2020-03-29T22:03:51.376Z,0,0,0,Туркестанская область
2020-03-29T23:06:05.270Z,284,20,1,Казахстан
2020-03-29T23:06:05.270Z,167,13,1,Нур-Султан
2020-03-29T23:06:05.270Z,70,7,0,Алматы
2020-03-29T23:06:05.270Z,2,0,0,Шымкент
2020-03-29T23:06:05.270Z,6,0,0,Акмолинская область
2020-03-29T23:06:05.270Z,6,0,0,Алматинская область
2020-03-29T23:06:05.270Z,12,0,0,Атырауская область
2020-03-29T23:06:05.270Z,2,0,0,Актюбинская область
2020-03-29T23:06:05.270Z,3,0,0,Жамбылская область
2020-03-29T23:06:05.270Z,1,0,0,Павлодарская область
2020-03-29T23:06:05.270Z,1,0,0,Северо-Казахстанская область
2020-03-29T23:06:05.270Z,1,0,0,Мангистауская область
2020-03-29T23:06:05.270Z,2,0,0,Восточно-Казахстанская область
2020-03-29T23:06:05.270Z,2,0,0,Западно-Казахстанская область
2020-03-29T23:06:05.270Z,7,0,0,Карагандинская область
2020-03-29T23:06:05.270Z,0,0,0,Костанайская область
2020-03-29T23:06:05.270Z,2,0,0,Кызылординская область
2020-03-29T23:06:05.270Z,0,0,0,Туркестанская область
2020-03-30T00:09:44.272Z,284,20,1,Казахстан
2020-03-30T00:09:44.272Z,167,13,1,Нур-Султан
2020-03-30T00:09:44.272Z,70,7,0,Алматы
2020-03-30T00:09:44.272Z,2,0,0,Шымкент
2020-03-30T00:09:44.272Z,6,0,0,Акмолинская область
2020-03-30T00:09:44.272Z,6,0,0,Алматинская область
2020-03-30T00:09:44.272Z,12,0,0,Атырауская область
2020-03-30T00:09:44.272Z,2,0,0,Актюбинская область
2020-03-30T00:09:44.272Z,3,0,0,Жамбылская область
2020-03-30T00:09:44.272Z,1,0,0,Павлодарская область
2020-03-30T00:09:44.272Z,1,0,0,Северо-Казахстанская область
2020-03-30T00:09:44.272Z,1,0,0,Мангистауская область
2020-03-30T00:09:44.272Z,2,0,0,Восточно-Казахстанская область
2020-03-30T00:09:44.272Z,2,0,0,Западно-Казахстанская область
2020-03-30T00:09:44.272Z,7,0,0,Карагандинская область
2020-03-30T00:09:44.272Z,0,0,0,Костанайская область
2020-03-30T00:09:44.272Z,2,0,0,Кызылординская область
2020-03-30T00:09:44.272Z,0,0,0,Туркестанская область
2020-03-30T01:03:53.737Z,284,20,1,Казахстан
2020-03-30T01:03:53.737Z,167,13,1,Нур-Султан
2020-03-30T01:03:53.737Z,70,7,0,Алматы
2020-03-30T01:03:53.737Z,2,0,0,Шымкент
2020-03-30T01:03:53.737Z,6,0,0,Акмолинская область
2020-03-30T01:03:53.737Z,6,0,0,Алматинская область
2020-03-30T01:03:53.737Z,12,0,0,Атырауская область
2020-03-30T01:03:53.737Z,2,0,0,Актюбинская область
2020-03-30T01:03:53.737Z,3,0,0,Жамбылская область
2020-03-30T01:03:53.737Z,1,0,0,Павлодарская область
2020-03-30T01:03:53.737Z,1,0,0,Северо-Казахстанская область
2020-03-30T01:03:53.737Z,1,0,0,Мангистауская область
2020-03-30T01:03:53.737Z,2,0,0,Восточно-Казахстанская область
2020-03-30T01:03:53.737Z,2,0,0,Западно-Казахстанская область
2020-03-30T01:03:53.737Z,7,0,0,Карагандинская область
2020-03-30T01:03:53.737Z,0,0,0,Костанайская область
2020-03-30T01:03:53.737Z,2,0,0,Кызылординская область
2020-03-30T01:03:53.737Z,0,0,0,Туркестанская область
2020-03-30T02:03:59.903Z,284,20,1,Казахстан
2020-03-30T02:03:59.903Z,167,13,1,Нур-Султан
2020-03-30T02:03:59.903Z,70,7,0,Алматы
2020-03-30T02:03:59.903Z,2,0,0,Шымкент
2020-03-30T02:03:59.903Z,6,0,0,Акмолинская область
2020-03-30T02:03:59.903Z,6,0,0,Алматинская область
2020-03-30T02:03:59.903Z,12,0,0,Атырауская область
2020-03-30T02:03:59.903Z,2,0,0,Актюбинская область
2020-03-30T02:03:59.903Z,3,0,0,Жамбылская область
2020-03-30T02:03:59.903Z,1,0,0,Павлодарская область
2020-03-30T02:03:59.903Z,1,0,0,Северо-Казахстанская область
2020-03-30T02:03:59.903Z,1,0,0,Мангистауская область
2020-03-30T02:03:59.903Z,2,0,0,Восточно-Казахстанская область
2020-03-30T02:03:59.903Z,2,0,0,Западно-Казахстанская область
2020-03-30T02:03:59.903Z,7,0,0,Карагандинская область
2020-03-30T02:03:59.903Z,0,0,0,Костанайская область
2020-03-30T02:03:59.903Z,2,0,0,Кызылординская область
2020-03-30T02:03:59.903Z,0,0,0,Туркестанская область
2020-03-30T03:04:00.157Z,284,20,1,Казахстан
2020-03-30T03:04:00.157Z,167,13,1,Нур-Султан
2020-03-30T03:04:00.157Z,70,7,0,Алматы
2020-03-30T03:04:00.157Z,2,0,0,Шымкент
2020-03-30T03:04:00.157Z,6,0,0,Акмолинская область
2020-03-30T03:04:00.157Z,6,0,0,Алматинская область
2020-03-30T03:04:00.157Z,12,0,0,Атырауская область
2020-03-30T03:04:00.157Z,2,0,0,Актюбинская область
2020-03-30T03:04:00.157Z,3,0,0,Жамбылская область
2020-03-30T03:04:00.157Z,1,0,0,Павлодарская область
2020-03-30T03:04:00.157Z,1,0,0,Северо-Казахстанская область
2020-03-30T03:04:00.157Z,1,0,0,Мангистауская область
2020-03-30T03:04:00.157Z,2,0,0,Восточно-Казахстанская область
2020-03-30T03:04:00.157Z,2,0,0,Западно-Казахстанская область
2020-03-30T03:04:00.157Z,7,0,0,Карагандинская область
2020-03-30T03:04:00.157Z,0,0,0,Костанайская область
2020-03-30T03:04:00.157Z,2,0,0,Кызылординская область
2020-03-30T03:04:00.157Z,0,0,0,Туркестанская область
2020-03-30T04:04:06.970Z,284,20,1,Казахстан
2020-03-30T04:04:06.970Z,167,13,1,Нур-Султан
2020-03-30T04:04:06.970Z,70,7,0,Алматы
2020-03-30T04:04:06.970Z,2,0,0,Шымкент
2020-03-30T04:04:06.970Z,6,0,0,Акмолинская область
2020-03-30T04:04:06.970Z,6,0,0,Алматинская область
2020-03-30T04:04:06.970Z,12,0,0,Атырауская область
2020-03-30T04:04:06.970Z,2,0,0,Актюбинская область
2020-03-30T04:04:06.970Z,3,0,0,Жамбылская область
2020-03-30T04:04:06.970Z,1,0,0,Павлодарская область
2020-03-30T04:04:06.970Z,1,0,0,Северо-Казахстанская область
2020-03-30T04:04:06.970Z,1,0,0,Мангистауская область
2020-03-30T04:04:06.970Z,2,0,0,Восточно-Казахстанская область
2020-03-30T04:04:06.970Z,2,0,0,Западно-Казахстанская область
2020-03-30T04:04:06.970Z,7,0,0,Карагандинская область
2020-03-30T04:04:06.970Z,0,0,0,Костанайская область
2020-03-30T04:04:06.970Z,2,0,0,Кызылординская область
2020-03-30T04:04:06.970Z,0,0,0,Туркестанская область
2020-03-30T05:03:40.405Z,284,20,1,Казахстан
2020-03-30T05:03:40.405Z,167,13,1,Нур-Султан
2020-03-30T05:03:40.405Z,70,7,0,Алматы
2020-03-30T05:03:40.405Z,2,0,0,Шымкент
2020-03-30T05:03:40.405Z,6,0,0,Акмолинская область
